CEN_1871,REGCNTY,REGDIST,SUBDIST,POP_DENS,TYPE,POP,ACRES,TFR,ASFR_20-24,ASFR_25-29,ASFR_30-34,ASFR_35-39,ASFR_40-44,ASFR_45-49,ILLEG_RATIO,IMR,AV_AGE,AV_AGE_F,AV_AGE_M,DEPEND,C_WORK_AGE,ELD_WORK_AGE,SR
1960005,ESSEX,LEXDEN,DEDHAM,0.354719408,agriculture,4607,12987.73029,4.70354255,138.81641,246.13619,228.36501,191.27277,114.21904,21.89909,4.854368932,104.3613707,27.11439114,28.05182927,26.18303765,75.83969466,63.81679389,12.02290076,95.08562919
1970001,ESSEX,WITHAM,KELVEDON,0.289784949,agriculture,4352,15018.03326,5.03924955,165.72578,268.59055,242.36665,191.6205,116.52498,23.02145,3.044496487,98.31460674,26.67693723,27.24186704,26.13913824,81.51085142,68.86477462,12.64607679,103.5683942
1970002,ESSEX,WITHAM,WITHAM,0.395288049,agriculture,6860,17354.43309,4.25618965,151.75864,215.02888,211.95943,180.0177,81.26628,11.207,8.547008547,96.50924025,27.38743074,27.33430317,27.44080678,74.28208386,61.47395172,12.80813215,99.64485033
1970003,ESSEX,WITHAM,COGGESHALL,0.595541825,textile,4652,7811.374123,4.472261705,128.588602,239.535181,231.987137,192.431625,94.831913,7.077883,6.415929204,88.02308802,27.07548387,27.34828283,26.76505747,68.96802326,57.95784884,11.01017442,84.82202821
1980001,ESSEX,HALSTEAD,HALSTEAD,0.548246558,textile,11364,20727.90032,4.2387094,124.24215,206.04658,221.1996,196.1398,87.7593,12.35445,6.829268293,127.9279279,27.05915543,27.30016474,26.78171819,67.89520426,57.00118413,10.89402013,79.82432792
1980002,ESSEX,HALSTEAD,HEDINGHAM,0.38735707,agriculture,7089,18300.9439,4.8171893,182.35942,233.97634,236.32852,198.00036,97.31843,15.45479,11.08071135,118.3172656,26.70907033,26.55365266,26.88348348,73.04113614,62.16944172,10.87169442,85.8898498
1990001,ESSEX,BRAINTREE,FINCHINGFIELD,0.305490134,agriculture,5134,16805.78007,5.6609926,230.13221,277.88711,236.66762,261.81305,108.58962,17.10891,5.623901582,106.4516129,26.01773533,26.13400465,25.89996077,74.40516655,64.00407886,10.4010877,99.32249322
1990002,ESSEX,BRAINTREE,BOCKING,0.443741442,agriculture,5117,11531.48999,4.07154295,122.882543,209.583433,205.919749,172.343083,93.859556,9.720226,9.132420091,103.6745407,28.22488038,28.70193022,27.67140396,69.51672862,56.94491382,12.5718148,76.55131265
1990003,ESSEX,BRAINTREE,BRAINTREE,0.655855657,textile,6892,10508.40978,4.4317458,139.8968,239.68533,221.34901,175.30167,97.78874,12.32761,4.927536232,146.4690497,27.23188406,27.35475862,27.09295072,64.04899135,53.98655139,10.06243996,83.11345646
2000001,ESSEX,DUNMOW,STEBBING,0.290990488,agriculture,5133,17639.75187,5.5243819,203.71731,291.82447,250.78082,215.16985,129.96819,13.41574,4.356846473,118.4041184,26.64182316,27.47455523,25.89499072,76.70238507,65.19184238,11.51054269,117.518797
2000002,ESSEX,DUNMOW,DUNMOW,0.297112819,agriculture,5549,18676.40721,4.42237535,140.4461,211.79795,237.33696,191.36979,89.65062,13.87365,8.870967742,78.97934386,28.37811035,28.02940109,28.72232175,75.39531942,60.5945604,14.80075901,104.3956044
2000003,ESSEX,DUNMOW,HATFIELD,0.209087788,agriculture,4516,21598.58331,5.21593045,212.77429,273.60869,212.54377,221.14501,103.72802,19.38631,4.109589041,106.017192,27.84109221,28.06029204,27.64264392,74.3950039,61.04605777,13.34894614,114.9328859
2000004,ESSEX,DUNMOW,THAXTED,0.288491713,agriculture,4501,15601.83463,5.3585745,235.28968,244.65227,260.35473,193.76985,112.58217,25.0662,4.090909091,102.9850746,26.11674009,27.39624329,24.57027027,85.81173261,73.26057299,12.55115962,78.63525589
2010001,ESSEX,SAFFRON WALDEN,NEWPORT,0.264433077,agriculture,5078,19203.3465,5.3168318,188.76652,261.8175,293.60999,203.4162,101.88792,13.86823,3.345724907,95.51208285,27.07525611,27.67290837,26.49064692,78.79535048,64.8820007,13.91334977,101.2048193
2010002,ESSEX,SAFFRON WALDEN,SAFFRON-WALDEN,0.397479092,agriculture,9586,24116.99181,4.5539924,139.67185,233.41087,213.17157,202.17009,106.96856,15.40554,4.767184035,127.9229711,27.94227736,28.21053715,27.66208083,72.80159884,59.33866279,13.46293605,93.73460049
2010003,ESSEX,SAFFRON WALDEN,RADWINTER,0.229055549,agriculture,4877,21291.77848,5.44326466,201.410667,281.505376,254.583944,204.288946,143.248612,3.615387,6.342494715,81.73690932,26.69311408,26.85237484,26.54588608,80.31875463,68.19866568,12.12008895,110.78125
2020001,SUFFOLK,RISBRIDGE,HAVERHILL,0.424873702,agriculture,7988,18800.88122,5.52121575,197.91127,290.74148,262.76388,234.20146,94.2976,24.32746,9.518477044,151.0989011,25.33963445,25.3243837,25.35569262,80.19399955,69.14053688,11.05346267,92.23764094
2020002,SUFFOLK,RISBRIDGE,WICKHAMBROOK,0.257461949,agriculture,4842,18806.66261,5.3090112,188.06442,284.196,286.40564,187.78531,91.15389,24.19698,7.894736842,70.58823529,26.94421053,27.01626712,26.87448219,79.65204236,66.75491679,12.89712557,102.1406728
2020003,SUFFOLK,RISBRIDGE,CLARE,0.336037859,agriculture,5587,16626.10285,5.11311495,195.38267,244.39523,262.9565,204.63537,101.44215,13.81107,6.691449814,103.5267349,26.19028777,26.63501063,25.73192111,80.46088932,68.19214541,12.26874391,89.13443831
2030001,SUFFOLK,SUDBURY,BULMER,0.271125198,agriculture,4965,18312.57309,4.586374635,181.522606,237.976026,202.718128,201.70866,84.454911,8.894596,9.090909091,124.8246844,26.99576698,26.83138173,27.17132138,71.66089965,60.51903114,11.14186851,90.38208169
2030002,SUFFOLK,SUDBURY,BURES,0.292824383,agriculture,5246,17915.1748,5.0043331,162.70313,229.94699,255.77673,216.55672,111.51978,24.36327,5.522682446,100,28.28054647,28.27145558,28.28996865,71.29202373,57.94330916,13.34871457,95.23809524
2030003,SUFFOLK,SUDBURY,SUDBURY,1.03011294,agriculture,9036,8771.853699,4.632479,158.44868,237.83098,223.96628,192.51279,102.77305,10.96402,6.162790698,124.6334311,26.61497147,26.82787774,26.38783534,72.22971671,61.66891501,10.5608017,88.00724638
2030004,SUFFOLK,SUDBURY,MELFORD,0.334347567,agriculture,5666,16946.43706,5.11214384,156.025284,234.85766,279.824248,233.968978,110.721443,7.031155,5.309734513,117.583603,26.69214475,27.08080808,26.29277022,74.36134195,62.69621422,11.66512773,94.31818182
2030005,SUFFOLK,SUDBURY,HARTEST,0.368816097,agriculture,6880,18654.2834,5.4765005,193.59862,268.56906,276.11597,215.70679,115.7395,25.57016,7.103825137,120.1000834,26.56139075,26.93312375,26.176,75.67084079,64.14515717,11.52568362,93.71287129
2040001,SUFFOLK,COSFORD,LAVENHAM,0.287464697,agriculture,7803,27144.20272,5.32759115,184.98089,279.56163,268.28369,199.36811,115.84733,17.47658,5.22875817,105.9760956,27.20724191,27.38022716,27.03602453,76.55860349,63.38698708,13.17161641,100.9567198
2040002,SUFFOLK,COSFORD,HADLEIGH,0.357728667,agriculture,9291,25972.19862,4.93496845,176.75319,241.80285,256.31387,198.16854,97.00968,16.94556,7.260726073,114.3654114,27.92302724,27.80519202,28.04170268,73.91874181,60.25088935,13.66785246,99.36543486
2050001,SUFFOLK,THINGOE,ROUGHAM,0.226564856,agriculture,6052,26711.99804,4.8264584,144.3932,243.47468,262.09175,190.71483,107.12813,17.48909,6.25,95.82863585,27.28202582,27.6481976,26.92186474,77.54922128,64.26682339,13.28239788,101.958457
2050002,SUFFOLK,THINGOE,FORNHAM,0.171246711,agriculture,5605,32730.55565,5.08353845,154.18441,265.52619,239.75923,230.84668,112.89955,13.49163,7.480314961,110.0478469,27.57580097,27.71203438,27.43971377,71.59090909,59.24447174,12.34643735,103.5
2050003,SUFFOLK,THINGOE,IXWORTH,0.244089629,agriculture,5957,24404.96974,4.80491465,173.36962,239.9564,224.78802,191.87104,115.11089,15.88696,4.490500864,107.7257889,27.79855632,27.7065073,27.89269949,73.3197556,60.2269421,13.0928135,98.90046296
2060001,SUFFOLK,BURY ST. EDMUNDS,BURY ST. EDMUNDS,5.003445507,semi-rural,14928,2983.544035,4.10803595,139.58829,218.47126,215.41522,156.67943,80.87667,10.57632,9.716312057,163.7821866,26.97755594,27.78142077,26.0359325,62.96538923,53.19358009,9.771809149,79.58823529
2070001,SUFFOLK,MILDENHALL,WORLINGTON,0.167497796,agriculture,3477,20758.48205,5.3130999,209.97355,283.65808,289.24133,185.9578,80.55987,13.22935,6.081081081,112.2625216,27.26948519,27.38953488,27.15196357,72.98507463,60.64676617,12.33830846,100.5988024
2070002,SUFFOLK,MILDENHALL,LAKENHEATH,0.131148104,agriculture,5746,43813.06203,5.011369,172.16947,230.62169,259.25781,217.56917,104.50763,18.14803,7.829181495,137.5545852,27.44655878,27.24608968,27.65659141,74.19454771,61.18339529,13.01115242,96.23100304
2080001,SUFFOLK,STOW,WALSHAM-LE-WILLOWS,0.298908718,agriculture,5724,19149.65895,4.9113873,179.3581,241.21846,236.85937,195.72273,109.27153,19.84727,6.751824818,108.8757396,27.15641216,27.2582073,27.05363128,77.61685319,64.97695853,12.63989467,97.40090968
2080002,SUFFOLK,STOW,RATTLESDEN,0.302795263,agriculture,6298,20799.53278,4.62362345,195.06791,253.89469,235.23648,151.93023,76.25864,12.33674,10.0931677,114.075437,27.58231757,27.22853495,27.94933775,76.861167,62.9778672,13.8832998,98.68646488
2080003,SUFFOLK,STOW,STOWMARKET,0.538205834,agriculture,8975,16675.77614,5.0634736,202.64051,258.69817,252.87665,187.77119,94.71431,15.99389,5.108695652,119.6741855,26.48301329,26.62036827,26.34575193,70.06763285,59.1884058,10.87922705,102.0695041
2090001,SUFFOLK,HARTISMERE,MENDLESHAM,0.270246479,agriculture,5499,20348.09116,5.6430359,226.49875,298.2357,246.90923,214.36705,122.43364,20.16281,6.343283582,128.1767956,27.62975086,27.56266079,27.69546436,78.24959481,64.05186386,14.19773096,103.7648613
2090002,SUFFOLK,HARTISMERE,BOTESDALE,0.331269634,agriculture,4907,14812.70694,5.03733445,180.26122,240.86257,232.83457,230.17748,112.69113,10.63992,6.813186813,116.6666667,27.44995981,27.93988854,26.95048701,78.86412653,64.98921639,13.87491014,96.05355884
2090003,SUFFOLK,HARTISMERE,EYE,0.331479393,agriculture,6336,19114.31039,4.9655861,194.53836,278.85355,222.26655,197.25156,88.68138,11.52582,9.523809524,118.8016529,27.63835878,28.2202362,27.06053883,73.27087352,60.20942408,13.06144944,99.50522265
2100001,SUFFOLK,HOXNE,STRADBROKE,0.279290159,agriculture,7450,26674.76733,5.068265645,179.984875,261.804456,271.133123,197.218433,96.121513,7.390729,10.48387097,116.8831169,27.67288841,27.55155875,27.79615593,80.62090711,65.68032986,14.94057725,97.27272727
2100002,SUFFOLK,HOXNE,DENNINGTON,0.257756395,agriculture,6954,26978.9621,5.8210332,204.03525,321.67049,284.48168,227.75972,106.29114,19.96836,7.648725212,110.4072398,27.20195627,27.58770396,26.82585227,82.94736842,68.13157895,14.81578947,102.2352315
2110001,SUFFOLK,BOSMERE,CODDENHAM,0.262983694,agriculture,8132,30922.06925,5.02447459,163.399076,262.072077,256.413251,207.650334,108.460201,6.899979,9.370988447,132.1793863,27.72378736,27.84373452,27.60639845,76.02414834,62.35446313,13.66968521,101.915542
2110002,SUFFOLK,BOSMERE,NEEDHAM MARKET,0.277981813,agriculture,7638,27476.61769,5.31266566,213.171652,275.411936,246.535644,200.073578,117.972629,9.367693,4.533333333,97.41881765,27.39067819,27.74025627,27.05421377,76.07192254,62.95527893,13.11664361,104.1411765
2120001,SUFFOLK,SAMFORD,CAPEL ST MARY,0.278614817,agriculture,6391,22938.47852,4.88647355,160.484,266.45501,225.25583,205.23715,107.90372,11.959,2.752293578,122.8668942,27.88085173,28.34098773,27.42487531,73.65415987,60.8754758,12.77868407,99.02597403
2120002,SUFFOLK,SAMFORD,HOLBROOK,0.264315202,agriculture,5991,22666.11968,5.197224,145.3155,288.10886,267.06754,209.82438,108.21776,20.91076,4.561403509,90.90909091,27.17802343,26.87550882,27.46450369,79.05465288,66.79468242,12.25997046,102.3311417
2130001,SUFFOLK,IPSWICH,ST MATTHEW,4.775948587,semi-rural,18305,3832.746452,4.48128233,148.294216,241.681393,244.744474,181.140514,73.260201,7.135668,7.979002625,148.4662577,26.74709508,27.3867944,26.02690479,63.31967213,53.83107627,9.488595866,82.35580829
2130002,SUFFOLK,IPSWICH,ST CLEMENT,5.140265396,other urban,9383,1825.39213,4.16475345,155.57809,217.9391,213.75115,157.22569,76.07911,12.37755,6.852248394,160.7579462,27.03329264,27.78822292,26.18984962,60.19555556,50.88,9.315555556,87.37508328
2130003,SUFFOLK,IPSWICH,ST MARGARET,6.343865466,semi-rural,15151,2388.291505,4.159709655,128.709276,223.563217,229.475507,179.359745,65.273864,5.560322,3.499327052,149.3177388,26.50283828,27.26894448,25.60014378,60.48728814,52.48940678,7.997881356,81.29441137
2140001,SUFFOLK,WOODBRIDGE,CARLFORD,0.259376299,agriculture,5060,19508.33602,5.3367458,189.7596,268.03538,263.58951,219.54602,109.94382,16.47483,5.454545455,118.7335092,27.66785502,27.92902711,27.41007477,81.55339806,67.24199928,14.31139878,99.78448276
2140002,SUFFOLK,WOODBRIDGE,COLNEIS,0.229850021,agriculture,6046,26304.10894,4.88886885,151.04692,259.65729,272.7868,195.39082,88.18112,10.71082,7.960199005,95.62563581,27.34602019,26.8448966,27.83940887,75.26102088,62.58700696,12.67401392,102.7042916
2140003,SUFFOLK,WOODBRIDGE,WOODBRIDGE AND WILFORD,0.359397281,agriculture,7657,21305.11386,4.5124711,156.20297,249.75701,212.07544,191.69243,79.95766,12.80871,9.061488673,119.0944882,28.92381077,29.29888752,28.50318825,71.6849899,56.71976666,14.96522324,85.63098709
2140004,SUFFOLK,WOODBRIDGE,WOODBRIDGE OUT,0.32765842,agriculture,3701,11295.29953,3.58682725,137.2591,202.62612,190.19753,115.62199,61.5391,10.12161,6.71641791,90.70294785,31.26899162,31.38013521,31.14864865,61.59895151,47.09480122,14.50415028,88.86138614
2150001,SUFFOLK,PLOMESGATE,EARL-SOHAM,0.24609054,agriculture,2439,9910.986412,5.1137797,190.09996,240.88569,297.9646,186.93675,95.3014,11.56754,7.762557078,117.816092,27.19556286,27.57402812,26.82204082,81.50633855,67.03952274,14.46681581,99.25705795
2150002,SUFFOLK,PLOMESGATE,FRAMLINGHAM,0.374911911,agriculture,3585,9562.246206,3.81825205,116.16719,192.86924,209.94999,143.48474,90.66406,10.51519,7.434944238,104.4444444,28.08535565,28.89172336,27.30422845,70.87702574,55.76739752,15.10962822,97.55178908
2150003,SUFFOLK,PLOMESGATE,WICKHAM MARKET,0.322872639,agriculture,4157,12875.04574,4.91141925,179.19526,246.68612,247.37764,190.90169,98.43797,19.68517,11.86440678,119.047619,27.63752602,27.81165515,27.46688254,77.46701847,63.98416887,13.4828496,101.381509
2150004,SUFFOLK,PLOMESGATE,ORFORD,0.15632821,agriculture,3281,20987.89459,4.66877263,133.214731,324.721477,288.055265,126.816519,53.877048,7.069486,9.23566879,129.9435028,28.96186441,29.50704225,28.41359773,66.1971831,54.22535211,11.97183099,104.8076923
2150005,SUFFOLK,PLOMESGATE,ALDEBURGH,0.346977866,agriculture,4242,12225.5637,4.89561178,147.858268,272.874469,255.96543,212.208261,84.756894,5.459034,4.301075269,98.91808346,27.86185761,28.55936795,27.09965466,75.21685254,61.29698472,13.91986782,83.96656535
2150006,SUFFOLK,PLOMESGATE,SAXMUNDHAM,0.31654945,agriculture,3014,9521.419154,4.63867375,141.92998,238.5892,261.14286,183.48394,92.49918,10.08959,5.574912892,91.6496945,28.52289317,29.06169666,27.9478738,72.22857143,57.65714286,14.57142857,85.97236982
2160001,SUFFOLK,BLYTHING,WESTLETON,0.2656915,agriculture,10069,37897.33585,5.29466815,192.02422,299.8129,266.01192,196.27838,94.02156,10.78465,8.597285068,96.90140845,27.21885555,27.54775673,26.89229855,79.39761183,65.63892354,13.75868829,97.08465051
2160002,SUFFOLK,BLYTHING,HALESWORTH,0.290333304,agriculture,7715,26572.90742,5.3680805,164.66507,287.51844,268.40601,227.69483,104.08039,21.25136,6.14973262,124.0694789,27.69808141,28.32087227,27.07690316,74.32768362,60.85875706,13.46892655,98.60861759
2160003,SUFFOLK,BLYTHING,WENHASTON,0.291371324,agriculture,8640,29652.88373,4.6655165,149.76668,249.03742,246.92667,191.99717,84.99725,10.37811,4.238410596,110.2819237,28.03079773,28.53004341,27.51784038,73.01682692,59.73557692,13.28125,95.07620164
2170001,SUFFOLK,WANGFORD,BUNGAY,0.369699118,agriculture,6331,17124.73655,4.1744319,119.1928,234.4641,219.85832,169.80184,80.00498,11.56434,9.202453988,134.9036403,28.22982151,28.86690865,27.53355372,68.42245278,55.17424847,13.24820431,85.44647262
2170002,SUFFOLK,WANGFORD,BECCLES,0.419541783,agriculture,7706,18367.65805,4.8309264,182.77071,260.29985,243.59749,199.45396,71.18762,8.87565,11.18335501,123.9282931,27.5623621,28.31947986,26.77742532,75.27297543,61.8744313,13.39854413,90.63313096
2180001,SUFFOLK,MUTFORD,KESSINGLAND,0.522594797,agriculture,5533,10587.55278,4.86540335,197.73501,239.15678,237.74458,178.74712,102.67745,17.01973,3.723404255,123.7911025,26.56244352,26.84859877,26.24127349,77.39660147,65.82237897,11.57422251,81.75990676
2180002,SUFFOLK,MUTFORD,LOWESTOFT,1.404806985,semi-rural,17268,12292.08011,4.7195737,185.61139,238.9921,233.59466,179.27105,89.32174,17.1238,5.091533181,158.7455545,25.86467385,26.23865741,25.48990953,61.01109971,53.34390449,7.667195224,104.2095238
2180003,SUFFOLK,MUTFORD,GORLESTON,0.797464153,agriculture,8563,10737.78673,4.71825275,186.64309,259.99185,231.1039,180.67927,72.9938,12.23864,2.289281998,164.2685851,25.53882985,26.04483516,24.96511338,71.29425885,62.35247049,8.941788358,81.25453227
2190001,NORFOLK,YARMOUTH,YARMOUTH SOUTHERN,31.75084696,semi-rural,15505,488.33343,4.2928683,156.508067,229.640327,225.567087,164.652153,74.00446,8.201566,3.602484472,215.0700492,26.49335925,27.46621784,25.35632991,59.89847716,52.15995027,7.738526883,80.4973822
2190002,NORFOLK,YARMOUTH,YARMOUTH NORTHERN,23.10270077,semi-rural,19661,851.0260421,3.9124899,149.7659,218.82584,203.80424,129.4241,67.23575,13.44215,9.229957806,209.3563371,27.74558899,28.74851092,26.57123879,60.23860108,49.67314921,10.56545187,80.34188034
2200001,NORFOLK,FLEGG,EAST FLEGG,0.346859757,agriculture,4590,13233.01393,5.435268,190.85648,292.78612,235.69379,234.73238,112.12608,20.85875,5.533596838,174.3002545,26.46215316,27.43489471,25.42286501,77.01375246,65.46168959,11.55206287,85.22561863
2200002,NORFOLK,FLEGG,WEST FLEGG,0.301815243,agriculture,4792,15877.26302,4.5617424,182.01579,233.49207,258.49003,156.27974,69.20003,12.87082,9.368635438,110.9693878,27.35769472,27.5879233,27.11633875,75.42124542,62.82051282,12.6007326,93.2059448
2210001,NORFOLK,SMALLBURGH,LUDHAM,0.198506242,agriculture,3667,18472.97075,5.21876165,193.41098,268.20899,286.92519,200.32745,83.96714,10.91258,5.305039788,137.0558376,27.10905125,28.03865268,26.20247711,81.04639684,66.53504442,14.51135242,102.6
2210002,NORFOLK,SMALLBURGH,SMALLBURGH,0.245547448,agriculture,4226,17210.52302,4.84410559,150.186059,259.749953,269.947364,214.281905,69.737515,4.918322,10.21377672,118.0223285,28.63786982,29.08044902,28.18447532,80.24744027,63.52389078,16.72354949,91.81669394
2210003,NORFOLK,SMALLBURGH,STALHAM,0.255589727,agriculture,4051,15849.61981,4.59562565,202.92775,240.6625,222.81271,147.80426,87.78295,17.13496,7.235142119,124.3941842,27.74727723,28.03743842,27.45422886,71.98808003,59.81268625,12.17539378,95.09966777
2210004,NORFOLK,SMALLBURGH,BACTON,0.21150244,agriculture,2463,11645.25575,4.4561673,135.65996,209.24491,242.63773,171.99412,110.6446,21.05214,8.530805687,163.2047478,28.34092758,28.951417,27.72444808,72.85513361,59.07172996,13.78340366,94.79452055
2220001,NORFOLK,ERPINGHAM,NORTH WALSHAM,0.32600027,agriculture,6659,20426.36346,4.3812181,160.04545,226.6255,210.35456,169.90244,96.27109,13.04458,8.552631579,131.8565401,28.91674208,29.88410887,27.88795518,71.45073701,56.68476855,14.76596845,89.65179009
2220002,NORFOLK,ERPINGHAM,CROMER,0.310104932,agriculture,7167,23111.53183,4.454059035,166.071533,242.936667,218.845688,169.465063,84.086668,9.406188,9.351432881,120.0733272,28.27845982,28.65666396,27.87518017,73.68548583,59.63169372,14.0537921,88.01822323
2220003,NORFOLK,ERPINGHAM,HOLT,0.241400899,agriculture,6015,24917.05713,4.49349595,142.26866,239.95044,234.22364,190.08733,76.34573,15.82339,10.3250478,143.1897555,29.41548473,30.01504481,28.76263506,72.609447,56.94124424,15.66820276,87.67567568
2230001,NORFOLK,AYLSHAM,EYNSFORD,0.210890843,agriculture,8638,40959.57825,4.8668202,168.05441,248.91718,262.03174,197.82114,84.78065,11.75892,11.13861386,116.4495114,28.49188688,28.90094666,28.07959041,76.44171779,61.47239264,14.96932515,96.46444355
2230002,NORFOLK,AYLSHAM,BUXTON,0.331755034,agriculture,9477,28566.25834,4.59117455,144.77578,239.1239,238.52145,181.96446,93.4534,20.39592,12.68403171,127.2600834,28.44932432,28.93798768,27.93220339,76.81538174,61.15363076,15.66175098,92.07601291
